time,strategy,exchange,identifier,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,trade_slippage,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type,price_source,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2026-01-08 09:30:00-05:00,large-cap-long,,bt_18,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-08 09:30:00-05:00,large-cap-long,,bt_18,NVDA,sell,market,fill,189.11000061035156,52.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-08 09:30:00-05:00,large-cap-long,,bt_19,AAPL,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-08 09:30:00-05:00,large-cap-long,,bt_19,AAPL,buy,market,fill,257.0199890136719,188.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-08 09:30:00-05:00,large-cap-long,,bt_20,AMZN,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-08 09:30:00-05:00,large-cap-long,,bt_20,AMZN,buy,market,fill,243.05999755859375,82.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-08 09:30:00-05:00,large-cap-long,,bt_21,NVDA,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-08 09:30:00-05:00,large-cap-long,,bt_21,NVDA,buy,market,fill,189.11000061035156,52.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_22,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_22,AAPL,sell,market,fill,259.0799865722656,188.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_23,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_23,AMZN,sell,market,fill,244.57000732421875,82.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_24,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_24,NVDA,sell,market,fill,185.0800018310547,52.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_25,AAPL,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_25,AAPL,buy,market,fill,259.0799865722656,192.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_26,AMZN,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_26,AMZN,buy,market,fill,244.57000732421875,81.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_27,NVDA,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-09 09:30:00-05:00,large-cap-long,,bt_27,NVDA,buy,market,fill,185.0800018310547,52.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_28,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_28,AAPL,sell,market,fill,259.1600036621094,192.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_29,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_29,AMZN,sell,market,fill,246.72999572753906,81.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_30,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_30,NVDA,sell,market,fill,183.22000122070312,52.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_31,AAPL,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
