Datetime,Open,High,Low,Close,Volume
2021-08-23 09:30:00-04:00,150.1999969482422,150.21499633789062,150.11000061035156,150.14500427246094,318772
2021-08-23 09:31:00-04:00,150.13999938964844,150.13999938964844,150.125,150.13250732421875,8691
2021-08-23 09:33:00-04:00,150.06500244140625,150.11000061035156,150.06500244140625,150.08999633789062,195618
2021-08-23 09:34:00-04:00,150.0800018310547,150.0800018310547,150.00999450683594,150.02000427246094,38359
2021-08-23 09:35:00-04:00,150.0,150.00999450683594,150.0,150.00999450683594,46787
2021-08-23 09:36:00-04:00,150.0399932861328,150.05999755859375,150.0,150.05999755859375,21679
2021-08-23 09:37:00-04:00,150.08999633789062,150.16000366210938,150.08999633789062,150.1300048828125,74952
2021-08-23 09:38:00-04:00,150.11000061035156,150.1699981689453,150.11000061035156,150.13999938964844,32357
2021-08-23 09:39:00-04:00,150.1300048828125,150.16000366210938,150.11000061035156,150.14999389648438,44567
2021-08-23 09:40:00-04:00,150.02000427246094,150.0500030517578,150.01499938964844,150.0500030517578,65626
2021-08-23 09:41:00-04:00,150.0399932861328,150.05389404296875,150.0399932861328,150.05389404296875,16076
2021-08-23 09:42:00-04:00,150.08999633789062,150.08999633789062,150.07000732421875,150.0800018310547,50216
2021-08-23 09:43:00-04:00,150.0800018310547,150.0800018310547,150.0800018310547,150.0800018310547,22445
2021-08-23 09:44:00-04:00,150.08999633789062,150.08999633789062,150.02000427246094,150.02999877929688,33282
2021-08-23 09:45:00-04:00,150.08999633789062,150.25,150.0500030517578,150.17999267578125,259421
2021-08-23 09:46:00-04:00,150.17999267578125,150.17999267578125,150.14999389648438,150.16000366210938,40162
2021-08-23 09:47:00-04:00,150.17999267578125,150.1999969482422,150.13999938964844,150.14999389648438,43788
2021-08-23 09:48:00-04:00,150.25,150.25,150.1699981689453,150.17999267578125,80159
2021-08-23 09:49:00-04:00,150.17999267578125,150.17999267578125,150.14999389648438,150.16000366210938,10597
2021-08-23 09:50:00-04:00,150.17999267578125,150.22999572753906,150.17999267578125,150.22000122070312,40820
2021-08-23 09:51:00-04:00,150.17999267578125,150.17999267578125,150.10000610351562,150.1199951171875,128450
2021-08-23 09:52:00-04:00,150.11000061035156,150.1300048828125,150.0399932861328,150.05999755859375,84052
2021-08-23 09:53:00-04:00,150.02000427246094,150.02499389648438,149.99000549316406,149.99000549316406,16795
2021-08-23 09:54:00-04:00,150.0,150.0,149.97000122070312,149.97000122070312,28268
2021-08-23 09:55:00-04:00,149.92999267578125,149.9499969482422,149.9199981689453,149.9499969482422,20434
2021-08-23 09:56:00-04:00,150.0,150.0,149.97500610351562,149.97999572753906,81011
2021-08-23 09:57:00-04:00,150.0,150.02999877929688,150.0,150.0,122314
2021-08-23 09:58:00-04:00,150.0,150.0,149.9600067138672,149.96499633789062,42822
2021-08-23 09:59:00-04:00,150.0,150.02000427246094,149.9600067138672,150.0,137291
2021-08-23 10:00:00-04:00,150.0,150.1199951171875,149.97000122070312,150.11500549316406,156134
2021-08-23 10:01:00-04:00,150.11000061035156,150.11000061035156,149.99000549316406,150.0399932861328,52422
2021-08-23 10:02:00-04:00,150.0399932861328,150.0500030517578,150.02000427246094,150.02999877929688,38474
2021-08-23 10:03:00-04:00,150.02999877929688,150.0800018310547,150.02000427246094,150.0500030517578,25674
2021-08-23 10:04:00-04:00,150.0500030517578,150.0800018310547,150.0399932861328,150.0500030517578,27097
2021-08-23 10:05:00-04:00,150.0449981689453,150.05999755859375,150.02999877929688,150.0399932861328,17150
2021-08-23 10:06:00-04:00,150.0399932861328,150.07000732421875,150.0399932861328,150.07000732421875,16815
2021-08-23 10:07:00-04:00,150.07000732421875,150.1999969482422,150.05999755859375,150.18499755859375,31616
2021-08-23 10:08:00-04:00,150.19000244140625,150.26499938964844,150.19000244140625,150.21249389648438,107906
2021-08-23 10:09:00-04:00,150.2100067138672,150.24000549316406,150.1999969482422,150.24000549316406,29464
2021-08-23 10:10:00-04:00,150.24000549316406,150.25,150.2100067138672,150.24000549316406,15548
2021-08-23 10:11:00-04:00,150.20899963378906,150.21499633789062,150.1699981689453,150.21499633789062,15060
2021-08-23 10:12:00-04:00,150.2100067138672,150.2100067138672,150.1699981689453,150.19000244140625,17170
2021-08-23 10:13:00-04:00,150.19000244140625,150.19000244140625,150.1199951171875,150.1199951171875,32352
2021-08-23 10:14:00-04:00,150.1199951171875,150.14999389648438,150.11000061035156,150.14999389648438,13270
2021-08-23 10:15:00-04:00,150.1300048828125,150.1300048828125,150.0,150.02999877929688,32677
2021-08-23 10:16:00-04:00,150.02999877929688,150.09500122070312,150.02999877929688,150.08999633789062,36824
2021-08-23 10:17:00-04:00,150.08999633789062,150.08999633789062,150.02000427246094,150.02999877929688,12062
2021-08-23 10:18:00-04:00,150.02999877929688,150.0500030517578,150.0299072265625,150.02999877929688,9755
2021-08-23 10:19:00-04:00,150.02999877929688,150.05999755859375,150.02000427246094,150.05999755859375,33070
2021-08-23 10:20:00-04:00,150.0500030517578,150.1199951171875,150.02999877929688,150.1199951171875,24157
2021-08-23 10:21:00-04:00,150.1199951171875,150.1999969482422,150.1199951171875,150.1999969482422,38148
2021-08-23 10:22:00-04:00,150.19000244140625,150.2100067138672,150.1699981689453,150.1999969482422,16120
2021-08-23 10:23:00-04:00,150.1999969482422,150.24000549316406,150.1699981689453,150.22000122070312,38746
2021-08-23 10:24:00-04:00,150.1999969482422,150.22000122070312,150.1750030517578,150.22000122070312,29929
2021-08-23 10:25:00-04:00,150.22000122070312,150.25999450683594,150.19000244140625,150.25999450683594,16560
2021-08-23 10:26:00-04:00,150.25999450683594,150.25999450683594,150.24000549316406,150.25999450683594,19055
2021-08-23 10:27:00-04:00,150.25,150.25999450683594,150.2100067138672,150.22999572753906,37785
2021-08-23 10:28:00-04:00,150.22999572753906,150.25999450683594,150.22999572753906,150.25,17058
2021-08-23 10:29:00-04:00,150.25999450683594,150.2899932861328,150.22999572753906,150.27000427246094,31765
2021-08-23 10:30:00-04:00,150.27000427246094,150.30999755859375,150.25,150.30999755859375,20724
2021-08-23 10:31:00-04:00,150.30999755859375,150.30999755859375,150.25999450683594,150.2899932861328,50098
2021-08-23 10:32:00-04:00,150.3000030517578,150.41000366210938,150.27999877929688,150.41000366210938,76338
2021-08-23 10:33:00-04:00,150.41000366210938,150.42999267578125,150.38999938964844,150.40499877929688,32219
2021-08-23 10:34:00-04:00,150.38999938964844,150.40179443359375,150.36000061035156,150.39999389648438,38988
2021-08-23 10:35:00-04:00,150.39999389648438,150.39999389648438,150.36000061035156,150.3699951171875,31316
2021-08-23 10:36:00-04:00,150.36000061035156,150.3800048828125,150.35000610351562,150.3699951171875,24845
2021-08-23 10:37:00-04:00,150.3699951171875,150.3699951171875,150.32000732421875,150.33999633789062,19140
2021-08-23 10:38:00-04:00,150.35000610351562,150.35000610351562,150.3300018310547,150.33999633789062,16900
2021-08-23 10:39:00-04:00,150.33009338378906,150.3699951171875,150.3300018310547,150.3699951171875,17988
2021-08-23 10:40:00-04:00,150.36990356445312,150.38999938964844,150.35000610351562,150.3800048828125,14468
2021-08-23 10:41:00-04:00,150.38999938964844,150.39999389648438,150.36500549316406,150.38999938964844,27994
2021-08-23 10:42:00-04:00,150.38999938964844,150.41000366210938,150.38999938964844,150.41000366210938,11601
2021-08-23 10:43:00-04:00,150.39999389648438,150.40159606933594,150.35009765625,150.36000061035156,31284
2021-08-23 10:44:00-04:00,150.36500549316406,150.3800048828125,150.33999633789062,150.3800048828125,17762
2021-08-23 10:45:00-04:00,150.3800048828125,150.38999938964844,150.35000610351562,150.35000610351562,5612
2021-08-23 10:46:00-04:00,150.33999633789062,150.38999938964844,150.3300018310547,150.38999938964844,24228
2021-08-23 10:47:00-04:00,150.38999938964844,150.38999938964844,150.3699951171875,150.3800048828125,16312
2021-08-23 10:48:00-04:00,150.3699951171875,150.3800048828125,150.33999633789062,150.33999633789062,18056
2021-08-23 10:49:00-04:00,150.3300018310547,150.33999633789062,150.3000030517578,150.3300018310547,30456
2021-08-23 10:50:00-04:00,150.32000732421875,150.3300018310547,150.3000030517578,150.30999755859375,29991
2021-08-23 10:51:00-04:00,150.32000732421875,150.3300018310547,150.3000030517578,150.3000030517578,16319
2021-08-23 10:52:00-04:00,150.3000030517578,150.32000732421875,150.3000030517578,150.32000732421875,5571
2021-08-23 10:53:00-04:00,150.32000732421875,150.35000610351562,150.32000732421875,150.33999633789062,15644
2021-08-23 10:54:00-04:00,150.3300018310547,150.33999633789062,150.32000732421875,150.3300018310547,8855
2021-08-23 10:55:00-04:00,150.31500244140625,150.32000732421875,150.28480529785156,150.29989624023438,4012
2021-08-23 10:56:00-04:00,150.2899932861328,150.30999755859375,150.27999877929688,150.27999877929688,45164
2021-08-23 10:57:00-04:00,150.27999877929688,150.30499267578125,150.27999877929688,150.3000030517578,14377
2021-08-23 10:58:00-04:00,150.2899932861328,150.2899932861328,150.27000427246094,150.27000427246094,7762
2021-08-23 10:59:00-04:00,150.27000427246094,150.27000427246094,150.2449951171875,150.25999450683594,11043
2021-08-23 11:00:00-04:00,150.25999450683594,150.2899932861328,150.25,150.2899932861328,18127
2021-08-23 11:01:00-04:00,150.2899932861328,150.32000732421875,150.2899932861328,150.32000732421875,16580
2021-08-23 11:02:00-04:00,150.30999755859375,150.32000732421875,150.27999877929688,150.2899932861328,11385
2021-08-23 11:03:00-04:00,150.27999877929688,150.2899932861328,150.25999450683594,150.27999877929688,25329
2021-08-23 11:04:00-04:00,150.27999877929688,150.27999877929688,150.25,150.25,10154
2021-08-23 11:05:00-04:00,150.24000549316406,150.2449951171875,150.17999267578125,150.1999969482422,56375
2021-08-23 11:06:00-04:00,150.2050018310547,150.27000427246094,150.2050018310547,150.22999572753906,27945
2021-08-23 11:07:00-04:00,150.24000549316406,150.25,150.24000549316406,150.24000549316406,6655
2021-08-23 11:08:00-04:00,150.24000549316406,150.25999450683594,150.22999572753906,150.23500061035156,19392
2021-08-23 11:09:00-04:00,150.24000549316406,150.25999450683594,150.22999572753906,150.24000549316406,12136
2021-08-23 11:10:00-04:00,150.22999572753906,150.25,150.2100067138672,150.24000549316406,12869
2021-08-23 11:11:00-04:00,150.24000549316406,150.24000549316406,150.2100067138672,150.22000122070312,17497
2021-08-23 11:12:00-04:00,150.22999572753906,150.25,150.22999572753906,150.22999572753906,6012
2021-08-23 11:13:00-04:00,150.24000549316406,150.24000549316406,150.21499633789062,150.2283935546875,6570
2021-08-23 11:14:00-04:00,150.22000122070312,150.25,150.2100067138672,150.25,9974
2021-08-23 11:15:00-04:00,150.24000549316406,150.24000549316406,150.2100067138672,150.22000122070312,10427
2021-08-23 11:16:00-04:00,150.22999572753906,150.22999572753906,150.1999969482422,150.1999969482422,11530
2021-08-23 11:17:00-04:00,150.1999969482422,150.22999572753906,150.19500732421875,150.22999572753906,17046
