Datetime,Open,High,Low,Close,Volume
2021-08-23 09:30:00-04:00,168.82000732421875,168.86000061035156,168.71499633789062,168.7899932861328,379803
2021-08-23 09:31:00-04:00,168.8000030517578,168.85000610351562,168.8000030517578,168.82020568847656,60061
2021-08-23 09:33:00-04:00,168.8800048828125,168.89300537109375,168.80999755859375,168.80999755859375,177144
2021-08-23 09:34:00-04:00,168.80999755859375,168.86000061035156,168.7100067138672,168.86000061035156,71185
2021-08-23 09:35:00-04:00,168.86000061035156,168.91000366210938,168.77000427246094,168.77999877929688,82177
2021-08-23 09:36:00-04:00,168.77499389648438,168.85989379882812,168.7550048828125,168.77999877929688,23420
2021-08-23 09:37:00-04:00,168.7899932861328,168.85499572753906,168.75999450683594,168.7899932861328,14701
2021-08-23 09:38:00-04:00,168.7899932861328,168.7899932861328,168.71499633789062,168.72000122070312,32379
2021-08-23 09:39:00-04:00,168.7100067138672,168.72500610351562,168.63999938964844,168.6999969482422,44407
2021-08-23 09:40:00-04:00,168.7100067138672,168.77999877929688,168.6199951171875,168.6199951171875,32479
2021-08-23 09:41:00-04:00,168.6199951171875,168.66000366210938,168.5800018310547,168.63909912109375,24986
2021-08-23 09:42:00-04:00,168.63999938964844,168.67999267578125,168.58999633789062,168.64500427246094,26212
2021-08-23 09:43:00-04:00,168.6300048828125,168.6470947265625,168.55999755859375,168.60000610351562,20862
2021-08-23 09:44:00-04:00,168.60499572753906,168.6199951171875,168.5,168.5500030517578,29277
2021-08-23 09:45:00-04:00,168.55999755859375,168.80999755859375,168.55999755859375,168.63999938964844,103524
2021-08-23 09:46:00-04:00,168.63999938964844,168.74000549316406,168.62100219726562,168.74000549316406,29941
2021-08-23 09:47:00-04:00,168.72999572753906,168.77000427246094,168.69000244140625,168.75999450683594,37115
2021-08-23 09:48:00-04:00,168.75100708007812,168.86000061035156,168.75,168.77499389648438,40122
2021-08-23 09:49:00-04:00,168.77999877929688,168.81500244140625,168.7100067138672,168.80499267578125,26809
2021-08-23 09:50:00-04:00,168.80999755859375,168.8800048828125,168.7899932861328,168.8800048828125,25175
2021-08-23 09:51:00-04:00,168.8249969482422,168.8350067138672,168.77000427246094,168.8300018310547,47086
2021-08-23 09:52:00-04:00,168.8300018310547,168.875,168.65499877929688,168.69000244140625,22942
2021-08-23 09:53:00-04:00,168.6999969482422,168.74000549316406,168.625,168.74000549316406,56075
2021-08-23 09:54:00-04:00,168.72500610351562,168.80999755859375,168.72500610351562,168.75999450683594,40908
2021-08-23 09:55:00-04:00,168.74000549316406,168.80499267578125,168.7100067138672,168.80499267578125,45519
2021-08-23 09:56:00-04:00,168.77000427246094,168.83999633789062,168.72999572753906,168.8000030517578,22106
2021-08-23 09:57:00-04:00,168.7899932861328,168.8300018310547,168.77999877929688,168.77999877929688,8684
2021-08-23 09:58:00-04:00,168.78500366210938,168.7899932861328,168.75,168.75,18727
2021-08-23 09:59:00-04:00,168.75,168.7530059814453,168.66000366210938,168.66000366210938,23430
2021-08-23 10:00:00-04:00,168.66000366210938,168.73500061035156,168.61000061035156,168.73500061035156,33365
2021-08-23 10:01:00-04:00,168.74000549316406,168.74710083007812,168.58999633789062,168.6300048828125,25819
2021-08-23 10:02:00-04:00,168.64999389648438,168.64999389648438,168.5800018310547,168.58999633789062,13581
2021-08-23 10:03:00-04:00,168.57000732421875,168.6300048828125,168.5399932861328,168.61000061035156,18834
2021-08-23 10:04:00-04:00,168.60000610351562,168.6199951171875,168.5500030517578,168.57000732421875,23095
2021-08-23 10:05:00-04:00,168.57000732421875,168.58999633789062,168.5399932861328,168.5399932861328,8891
2021-08-23 10:06:00-04:00,168.5399932861328,168.55999755859375,168.50999450683594,168.52999877929688,15629
2021-08-23 10:07:00-04:00,168.52999877929688,168.60000610351562,168.47999572753906,168.58999633789062,20383
2021-08-23 10:08:00-04:00,168.61000061035156,168.6199951171875,168.4499969482422,168.4600067138672,39124
