date,open,high,low,close,volume
2021-09-15 09:30:00,1.71,2.22,1.585,1.585,-1
2021-09-15 09:31:00,1.585,1.735,1.585,1.625,-1
2021-09-15 09:32:00,1.625,1.825,1.61,1.725,-1
2021-09-15 09:33:00,1.725,1.745,1.68,1.695,-1
2021-09-15 09:34:00,1.695,1.79,1.66,1.71,-1
2021-09-15 09:35:00,1.71,1.84,1.71,1.735,-1
2021-09-15 09:36:00,1.735,1.82,1.715,1.815,-1
2021-09-15 09:37:00,1.815,1.915,1.79,1.84,-1
2021-09-15 09:38:00,1.84,1.915,1.82,1.85,-1
2021-09-15 09:39:00,1.85,1.86,1.805,1.82,-1
2021-09-15 09:40:00,1.82,1.885,1.78,1.81,-1
2021-09-15 09:41:00,1.81,1.89,1.81,1.865,-1
2021-09-15 09:42:00,1.865,1.915,1.86,1.91,-1
2021-09-15 09:43:00,1.91,1.93,1.86,1.875,-1
2021-09-15 09:44:00,1.875,1.905,1.85,1.9,-1
2021-09-15 09:45:00,1.9,1.9,1.83,1.845,-1
2021-09-15 09:46:00,1.845,1.855,1.81,1.83,-1
2021-09-15 09:47:00,1.83,1.85,1.815,1.825,-1
2021-09-15 09:48:00,1.825,1.865,1.785,1.83,-1
2021-09-15 09:49:00,1.83,1.845,1.81,1.835,-1
2021-09-15 09:50:00,1.835,1.88,1.82,1.875,-1
2021-09-15 09:51:00,1.875,1.905,1.87,1.895,-1
2021-09-15 09:52:00,1.895,1.96,1.89,1.96,-1
2021-09-15 09:53:00,1.96,1.97,1.935,1.965,-1
2021-09-15 09:54:00,1.965,1.985,1.935,1.985,-1
2021-09-15 09:55:00,1.985,2.005,1.94,1.98,-1
2021-09-15 09:56:00,1.98,2.02,1.95,2.0,-1
2021-09-15 09:57:00,2.0,2.035,1.945,1.955,-1
2021-09-15 09:58:00,1.955,1.96,1.915,1.92,-1
2021-09-15 09:59:00,1.92,1.92,1.885,1.9,-1
2021-09-15 10:00:00,1.9,1.925,1.875,1.92,-1
2021-09-15 10:01:00,1.92,1.97,1.915,1.97,-1
2021-09-15 10:02:00,1.97,1.97,1.91,1.91,-1
2021-09-15 10:03:00,1.91,1.925,1.9,1.925,-1
2021-09-15 10:04:00,1.925,1.93,1.91,1.93,-1
2021-09-15 10:05:00,1.93,1.96,1.93,1.96,-1
2021-09-15 10:06:00,1.96,1.975,1.935,1.97,-1
2021-09-15 10:07:00,1.97,1.985,1.945,1.955,-1
2021-09-15 10:08:00,1.955,1.98,1.935,1.96,-1
2021-09-15 10:09:00,1.96,1.96,1.915,1.925,-1
2021-09-15 10:10:00,1.925,1.925,1.905,1.91,-1
2021-09-15 10:11:00,1.91,1.965,1.905,1.965,-1
2021-09-15 10:12:00,1.965,2.04,1.955,2.02,-1
2021-09-15 10:13:00,2.02,2.07,2.015,2.025,-1
2021-09-15 10:14:00,2.025,2.08,2.025,2.065,-1
2021-09-15 10:15:00,2.065,2.075,2.045,2.05,-1
2021-09-15 10:16:00,2.05,2.095,2.045,2.05,-1
2021-09-15 10:17:00,2.05,2.065,2.045,2.055,-1
2021-09-15 10:18:00,2.055,2.075,2.055,2.075,-1
2021-09-15 10:19:00,2.075,2.135,2.06,2.065,-1
2021-09-15 10:20:00,2.065,2.08,2.005,2.03,-1
2021-09-15 10:21:00,2.03,2.035,2.0,2.035,-1
2021-09-15 10:22:00,2.035,2.04,2.02,2.02,-1
2021-09-15 10:23:00,2.02,2.035,2.01,2.035,-1
2021-09-15 10:24:00,2.035,2.055,2.02,2.04,-1
2021-09-15 10:25:00,2.04,2.04,1.985,1.995,-1
2021-09-15 10:26:00,1.995,2.02,1.97,2.01,-1
2021-09-15 10:27:00,2.01,2.02,1.99,2.005,-1
2021-09-15 10:28:00,2.005,2.025,1.99,2.015,-1
2021-09-15 10:29:00,2.015,2.075,2.015,2.04,-1
2021-09-15 10:30:00,2.04,2.055,2.0,2.01,-1
2021-09-15 10:31:00,2.01,2.02,1.985,2.015,-1
2021-09-15 10:32:00,2.015,2.045,2.0,2.045,-1
2021-09-15 10:33:00,2.045,2.09,2.035,2.06,-1
2021-09-15 10:34:00,2.06,2.08,2.015,2.03,-1
2021-09-15 10:35:00,2.03,2.03,1.97,1.975,-1
2021-09-15 10:36:00,1.975,2.0,1.97,1.97,-1
2021-09-15 10:37:00,1.97,1.97,1.955,1.96,-1
2021-09-15 10:38:00,1.96,1.96,1.935,1.935,-1
2021-09-15 10:39:00,1.935,1.97,1.935,1.965,-1
2021-09-15 10:40:00,1.965,1.985,1.955,1.98,-1
2021-09-15 10:41:00,1.98,1.99,1.945,1.95,-1
2021-09-15 10:42:00,1.95,2.005,1.95,1.99,-1
2021-09-15 10:43:00,1.99,2.025,1.98,2.01,-1
2021-09-15 10:44:00,2.01,2.01,1.98,1.985,-1
2021-09-15 10:45:00,1.985,1.99,1.94,1.94,-1
2021-09-15 10:46:00,1.94,1.975,1.935,1.935,-1
2021-09-15 10:47:00,1.935,1.945,1.92,1.935,-1
2021-09-15 10:48:00,1.935,1.94,1.905,1.905,-1
2021-09-15 10:49:00,1.905,1.935,1.905,1.925,-1
2021-09-15 10:50:00,1.925,1.93,1.905,1.91,-1
2021-09-15 10:51:00,1.91,1.935,1.905,1.915,-1
2021-09-15 10:52:00,1.915,1.925,1.9,1.92,-1
2021-09-15 10:53:00,1.92,1.925,1.895,1.915,-1
2021-09-15 10:54:00,1.915,1.94,1.91,1.94,-1
2021-09-15 10:55:00,1.94,1.95,1.92,1.925,-1
2021-09-15 10:56:00,1.925,1.925,1.905,1.915,-1
2021-09-15 10:57:00,1.915,1.925,1.875,1.88,-1
2021-09-15 10:58:00,1.88,1.885,1.87,1.885,-1
2021-09-15 10:59:00,1.885,1.885,1.87,1.87,-1
2021-09-15 11:00:00,1.87,1.89,1.865,1.875,-1
2021-09-15 11:01:00,1.875,1.91,1.875,1.885,-1
2021-09-15 11:02:00,1.885,1.895,1.865,1.87,-1
2021-09-15 11:03:00,1.87,1.875,1.855,1.865,-1
2021-09-15 11:04:00,1.865,1.875,1.845,1.845,-1
2021-09-15 11:05:00,1.845,1.86,1.84,1.84,-1
2021-09-15 11:06:00,1.84,1.855,1.83,1.855,-1
2021-09-15 11:07:00,1.855,1.87,1.85,1.855,-1
2021-09-15 11:08:00,1.855,1.855,1.825,1.83,-1
2021-09-15 11:09:00,1.83,1.85,1.825,1.85,-1
2021-09-15 11:10:00,1.85,1.855,1.835,1.855,-1
2021-09-15 11:11:00,1.855,1.88,1.85,1.875,-1
2021-09-15 11:12:00,1.875,1.88,1.855,1.865,-1
2021-09-15 11:13:00,1.865,1.89,1.865,1.89,-1
2021-09-15 11:14:00,1.89,1.895,1.875,1.89,-1
2021-09-15 11:15:00,1.89,1.915,1.89,1.915,-1
2021-09-15 11:16:00,1.915,1.915,1.885,1.91,-1
2021-09-15 11:17:00,1.91,1.94,1.91,1.92,-1
2021-09-15 11:18:00,1.92,1.93,1.91,1.925,-1
2021-09-15 11:19:00,1.925,1.93,1.905,1.905,-1
2021-09-15 11:20:00,1.905,1.925,1.885,1.895,-1
2021-09-15 11:21:00,1.895,1.905,1.87,1.87,-1
2021-09-15 11:22:00,1.87,1.885,1.865,1.885,-1
2021-09-15 11:23:00,1.885,1.9,1.875,1.875,-1
2021-09-15 11:24:00,1.875,1.885,1.87,1.88,-1
2021-09-15 11:25:00,1.88,1.895,1.865,1.87,-1
2021-09-15 11:26:00,1.87,1.87,1.845,1.855,-1
2021-09-15 11:27:00,1.855,1.86,1.84,1.855,-1
2021-09-15 11:28:00,1.855,1.885,1.855,1.88,-1
2021-09-15 11:29:00,1.88,1.91,1.88,1.905,-1
2021-09-15 11:30:00,1.905,1.955,1.9,1.955,-1
2021-09-15 11:31:00,1.955,1.965,1.925,1.945,-1
2021-09-15 11:32:00,1.945,1.95,1.925,1.925,-1
2021-09-15 11:33:00,1.925,1.945,1.925,1.925,-1
2021-09-15 11:34:00,1.925,1.93,1.905,1.905,-1
2021-09-15 11:35:00,1.905,1.92,1.905,1.915,-1
2021-09-15 11:36:00,1.915,1.935,1.91,1.935,-1
2021-09-15 11:37:00,1.935,1.935,1.905,1.915,-1
2021-09-15 11:38:00,1.915,1.915,1.9,1.905,-1
2021-09-15 11:39:00,1.905,1.925,1.905,1.915,-1
2021-09-15 11:40:00,1.915,1.92,1.895,1.9,-1
2021-09-15 11:41:00,1.9,1.905,1.895,1.905,-1
2021-09-15 11:42:00,1.905,1.91,1.885,1.895,-1
2021-09-15 11:43:00,1.895,1.895,1.875,1.895,-1
2021-09-15 11:44:00,1.895,1.895,1.88,1.895,-1
2021-09-15 11:45:00,1.895,1.93,1.885,1.925,-1
2021-09-15 11:46:00,1.925,1.925,1.91,1.92,-1
2021-09-15 11:47:00,1.92,1.93,1.91,1.925,-1
2021-09-15 11:48:00,1.925,1.935,1.915,1.925,-1
2021-09-15 11:49:00,1.925,1.935,1.915,1.925,-1
2021-09-15 11:50:00,1.925,1.925,1.915,1.925,-1
2021-09-15 11:51:00,1.925,1.95,1.92,1.94,-1
2021-09-15 11:52:00,1.94,1.95,1.925,1.93,-1
2021-09-15 11:53:00,1.93,1.945,1.925,1.93,-1
2021-09-15 11:54:00,1.93,1.935,1.93,1.935,-1
2021-09-15 11:55:00,1.935,1.945,1.905,1.905,-1
2021-09-15 11:56:00,1.905,1.905,1.88,1.88,-1
2021-09-15 11:57:00,1.88,1.885,1.865,1.87,-1
2021-09-15 11:58:00,1.87,1.875,1.835,1.835,-1
2021-09-15 11:59:00,1.835,1.84,1.825,1.835,-1
2021-09-15 12:00:00,1.835,1.855,1.835,1.845,-1
2021-09-15 12:01:00,1.845,1.86,1.835,1.86,-1
2021-09-15 12:02:00,1.86,1.86,1.82,1.82,-1
2021-09-15 12:03:00,1.82,1.84,1.82,1.83,-1
2021-09-15 12:04:00,1.83,1.835,1.815,1.815,-1
2021-09-15 12:05:00,1.815,1.845,1.815,1.83,-1
2021-09-15 12:06:00,1.83,1.845,1.825,1.84,-1
2021-09-15 12:07:00,1.84,1.84,1.815,1.815,-1
2021-09-15 12:08:00,1.815,1.825,1.815,1.815,-1
2021-09-15 12:09:00,1.815,1.825,1.81,1.82,-1
2021-09-15 12:10:00,1.82,1.82,1.795,1.805,-1
2021-09-15 12:11:00,1.805,1.815,1.8,1.805,-1
2021-09-15 12:12:00,1.805,1.825,1.805,1.825,-1
2021-09-15 12:13:00,1.825,1.845,1.825,1.84,-1
2021-09-15 12:14:00,1.84,1.855,1.835,1.845,-1
2021-09-15 12:15:00,1.845,1.855,1.835,1.84,-1
2021-09-15 12:16:00,1.84,1.85,1.83,1.84,-1
2021-09-15 12:17:00,1.84,1.85,1.825,1.835,-1
2021-09-15 12:18:00,1.835,1.845,1.835,1.835,-1
2021-09-15 12:19:00,1.835,1.845,1.83,1.845,-1
2021-09-15 12:20:00,1.845,1.865,1.835,1.835,-1
2021-09-15 12:21:00,1.835,1.855,1.835,1.845,-1
2021-09-15 12:22:00,1.845,1.845,1.83,1.835,-1
2021-09-15 12:23:00,1.835,1.835,1.825,1.83,-1
2021-09-15 12:24:00,1.83,1.835,1.81,1.81,-1
2021-09-15 12:25:00,1.81,1.815,1.78,1.78,-1
2021-09-15 12:26:00,1.78,1.79,1.755,1.765,-1
2021-09-15 12:27:00,1.765,1.775,1.745,1.755,-1
2021-09-15 12:28:00,1.755,1.77,1.75,1.76,-1
2021-09-15 12:29:00,1.76,1.765,1.745,1.755,-1
2021-09-15 12:30:00,1.755,1.755,1.725,1.73,-1
2021-09-15 12:31:00,1.73,1.765,1.73,1.765,-1
2021-09-15 12:32:00,1.765,1.765,1.735,1.735,-1
2021-09-15 12:33:00,1.735,1.745,1.72,1.72,-1
2021-09-15 12:34:00,1.72,1.72,1.695,1.7,-1
2021-09-15 12:35:00,1.7,1.715,1.695,1.715,-1
2021-09-15 12:36:00,1.715,1.72,1.655,1.655,-1
2021-09-15 12:37:00,1.655,1.715,1.655,1.675,-1
2021-09-15 12:38:00,1.675,1.675,1.645,1.645,-1
2021-09-15 12:39:00,1.645,1.66,1.63,1.63,-1
2021-09-15 12:40:00,1.63,1.645,1.615,1.62,-1
2021-09-15 12:41:00,1.62,1.63,1.615,1.63,-1
