time,open,high,low,close,volume
2019-01-02,245.9499969482422,245.97999572753903,251.2100067138672,250.17999267578125,126925200
2019-01-03,243.6699981689453,248.22999572753903,248.57000732421875,244.2100067138672,144140700
2019-01-04,247.1699981689453,247.58999633789062,253.1100006103516,252.38999938964844,142628800
2019-01-07,251.69000244140625,252.69000244140625,255.9499969482422,254.3800048828125,103139100
2019-01-08,254.0,256.82000732421875,257.3099975585937,256.76998901367193,102512600
2019-01-09,256.19000244140625,257.5599975585937,258.91000366210943,257.97000122070307,95006600
2019-01-10,255.5,256.260009765625,259.16000366210943,258.8800048828125,96823900
2019-01-11,257.02999877929693,257.67999267578125,259.010009765625,258.98001098632807,73858100
2019-01-14,256.41000366210943,256.8599853515625,258.29998779296875,257.39999389648443,70908200
2019-01-15,257.8099975585937,257.82000732421875,260.70001220703125,260.35000610351557,85208300
2019-01-16,260.60000610351557,260.82998657226557,261.97000122070307,260.98001098632807,77636700
2019-01-17,259.95999145507807,260.010009765625,263.92001342773443,262.95999145507807,96118400
2019-01-18,263.0,264.98001098632807,266.98001098632807,266.45999145507807,127900300
2019-01-22,261.0599975585937,264.82000732421875,265.0599975585937,262.8599853515625,115531200
2019-01-23,260.66000366210943,264.010009765625,264.79000854492193,263.41000366210943,86030300
2019-01-24,262.07998657226557,263.20999145507807,264.20001220703125,263.54998779296875,59204100
2019-01-25,263.66000366210943,265.6099853515625,266.70001220703125,265.77999877929693,96883400
2019-01-28,261.79000854492193,263.3900146484375,263.82998657226557,263.760009765625,85613700
2019-01-29,262.48001098632807,263.92001342773443,264.54998779296875,263.41000366210943,66136300
2019-01-30,264.25,265.10000610351557,268.51998901367193,267.57998657226557,92473700
2019-01-31,267.26998901367193,267.510009765625,270.47000122070307,269.92999267578125,104012100
2019-02-01,269.17999267578125,270.14999389648443,271.20001220703125,270.0599975585937,85782500
2019-02-04,269.3599853515625,270.1099853515625,272.02999877929693,271.95999145507807,60744800
2019-02-05,271.8800048828125,272.44000244140625,273.44000244140625,273.10000610351557,79552800
2019-02-06,271.92001342773443,272.79000854492193,273.33999633789057,272.739990234375,58347800
2019-02-07,268.29000854492193,270.94000244140625,271.54998779296875,270.1400146484375,95482000
2019-02-08,267.82998657226557,268.75,270.57998657226557,270.47000122070307,75788900
2019-02-11,270.02999877929693,271.20001220703125,271.489990234375,270.6199951171875,68021400
2019-02-12,272.33999633789057,272.42001342773443,274.51998901367193,274.10000610351557,72270200
2019-02-13,274.5599975585937,275.02999877929693,275.92999267578125,274.989990234375,65277200
2019-02-14,272.8699951171875,273.77999877929693,275.6400146484375,274.3800048828125,83234400
2019-02-15,276.1300048828125,276.3599853515625,277.41000366210943,277.3699951171875,97088700
2019-02-19,276.47000122070307,276.48001098632807,278.57998657226557,277.85000610351557,59120800
2019-02-20,277.25,277.8099975585937,278.92001342773443,278.41000366210943,76610800
2019-02-21,276.35000610351557,277.70001220703125,278.10000610351557,277.42001342773443,64214700
2019-02-22,277.39999389648443,278.1099853515625,279.3599853515625,279.1400146484375,78114600
2019-02-25,279.42999267578125,280.73001098632807,281.3099975585937,279.51998901367193,69030700
2019-02-26,278.89999389648443,279.1300048828125,280.29998779296875,279.32000732421875,56844100
2019-02-27,277.48001098632807,278.51998901367193,279.58999633789057,279.20001220703125,56921600
2019-02-28,278.32000732421875,278.95999145507807,279.45001220703125,278.67999267578125,69268300
2019-03-01,278.82000732421875,280.44000244140625,280.8800048828125,280.42001342773443,78880500
2019-03-04,276.83999633789057,281.6000061035156,281.8699951171875,279.39999389648443,106494600
