timestamp,open,high,low,close,volume,trade_count,vwap
2021-01-02 00:00:00+00:00,29417.27,29418.51,29050.0,29262.79,46.44488,1456.0,29224.982616
2021-01-02 01:00:00+00:00,29266.83,29481.52,29175.42,29454.09,38.755897,1399.0,29353.240692
2021-01-02 02:00:00+00:00,29454.09,29555.55,29399.99,29400.0,40.063932,1554.0,29472.987328
2021-01-02 03:00:00+00:00,29400.0,29455.66,29335.09,29430.83,29.998793,1058.0,29417.065612
2021-01-02 04:00:00+00:00,29430.83,29472.2,29301.47,29442.3,23.908495,871.0,29394.726111
2021-01-02 05:00:00+00:00,29443.62,29682.29,29442.42,29676.79,50.282281,1447.0,29567.709802
2021-01-02 06:00:00+00:00,29678.34,29820.43,29557.02,29799.96,55.882607,1718.0,29723.237458
2021-01-02 07:00:00+00:00,29800.03,29890.0,29708.31,29833.6,38.868538,1453.0,29812.123456
2021-01-02 08:00:00+00:00,29831.84,29920.68,29724.04,29912.39,36.354459,1399.0,29855.217265
2021-01-02 09:00:00+00:00,29913.24,29955.8,29651.49,29696.32,39.812375,1411.0,29826.910587
2021-01-02 10:00:00+00:00,29680.01,29892.7,29555.99,29745.0,32.141697,1090.0,29753.268809
2021-01-02 11:00:00+00:00,29746.49,29847.12,29701.54,29832.0,20.643779,694.0,29787.639448
2021-01-02 12:00:00+00:00,29826.12,30949.58,29808.76,30649.71,121.959981,3153.0,30404.626294
2021-01-02 13:00:00+00:00,30651.25,31599.27,30565.04,31599.27,98.384824,2793.0,31073.519808
2021-01-02 14:00:00+00:00,31599.27,31613.6,31139.15,31352.52,77.159754,2260.0,31334.445398
2021-01-02 15:00:00+00:00,31339.03,31888.0,31302.48,31763.0,80.308968,2299.0,31553.015623
2021-01-02 16:00:00+00:00,31763.0,33100.47,31763.0,32551.22,244.488728,5082.0,32481.217808
2021-01-02 17:00:00+00:00,32525.77,33000.0,32461.72,32940.01,101.378913,3148.0,32739.524145
2021-01-02 18:00:00+00:00,32940.01,33338.68,32515.63,33007.47,111.226347,2906.0,32864.086911
2021-01-02 19:00:00+00:00,33027.57,33289.92,32772.47,33087.84,83.076149,3862.0,33070.053726
2021-01-02 20:00:00+00:00,33087.83,33114.79,30564.32,30750.0,257.121197,5469.0,32043.752224
2021-01-02 21:00:00+00:00,30705.04,31928.77,30380.0,31701.54,193.506795,4158.0,31382.276224
2021-01-02 22:00:00+00:00,31701.54,32338.18,31429.11,32170.57,59.522764,2234.0,31987.677524
2021-01-02 23:00:00+00:00,32177.77,32282.46,31661.41,32218.38,63.984524,2016.0,31976.253795
2021-01-03 00:00:00+00:00,32200.39,32522.22,32010.68,32480.0,74.954908,2084.0,32279.176645
2021-01-03 01:00:00+00:00,32480.66,32821.71,32257.81,32621.37,67.455209,2049.0,32635.808603
2021-01-03 02:00:00+00:00,32589.92,32916.3,32589.67,32781.21,34.264855,1610.0,32762.591434
2021-01-03 03:00:00+00:00,32779.13,32786.93,32500.0,32611.64,36.628147,1542.0,32675.433841
2021-01-03 04:00:00+00:00,32613.51,33278.91,32486.48,33223.08,36.297493,1680.0,32804.613565
2021-01-03 05:00:00+00:00,33232.87,34200.0,33146.25,33769.52,179.169505,4042.0,33847.359273
2021-01-03 06:00:00+00:00,33769.52,34111.06,33690.0,33980.74,62.72875,1957.0,33957.021133
2021-01-03 07:00:00+00:00,33988.68,34812.93,33777.0,34459.03,109.750179,3126.0,34471.763028
2021-01-03 08:00:00+00:00,34485.63,34687.81,33839.0,34398.45,90.06908,2781.0,34346.275674
2021-01-03 09:00:00+00:00,34399.65,34598.27,33861.74,34207.22,52.840636,2182.0,34171.251054
2021-01-03 10:00:00+00:00,34215.17,34377.86,33487.45,33909.99,85.220025,2392.0,33904.555053
2021-01-03 11:00:00+00:00,33891.64,34467.19,33823.51,34393.29,41.48491,1886.0,34152.060045
2021-01-03 12:00:00+00:00,34433.52,34608.46,33984.8,34128.36,43.025823,1968.0,34266.533208
2021-01-03 13:00:00+00:00,34141.13,34410.44,33840.12,33900.0,55.116133,2235.0,34126.668112
2021-01-03 14:00:00+00:00,33900.0,34188.14,33545.0,33893.03,75.32602,2725.0,33868.686178
2021-01-03 15:00:00+00:00,33906.75,33953.96,32850.0,33561.89,150.316218,3608.0,33325.927616
2021-01-03 16:00:00+00:00,33565.02,33859.76,32649.91,32711.72,136.841899,3872.0,33343.433573
2021-01-03 17:00:00+00:00,32711.71,33261.0,32511.26,32902.01,129.248464,3328.0,32903.880253
2021-01-03 18:00:00+00:00,32948.48,33041.23,32300.61,32792.76,98.029569,2405.0,32684.457086
2021-01-03 19:00:00+00:00,32775.92,32927.36,32473.78,32777.25,59.373348,2031.0,32672.882798
2021-01-03 20:00:00+00:00,32780.05,33840.0,32738.56,33747.28,116.421073,3013.0,33483.39912
2021-01-03 21:00:00+00:00,33743.18,33873.27,33513.08,33584.96,45.007289,1916.0,33694.51066
2021-01-03 22:00:00+00:00,33581.08,33678.44,33030.82,33148.11,69.135511,2529.0,33370.224732
2021-01-03 23:00:00+00:00,33154.67,33655.1,32733.62,33111.99,77.961839,2243.0,33244.016407
2021-01-04 00:00:00+00:00,33086.17,33160.24,32465.89,32882.95,98.779347,2391.0,32822.718696
2021-01-04 01:00:00+00:00,32892.45,33358.87,32641.92,33229.27,40.657281,1802.0,33039.982161
2021-01-04 02:00:00+00:00,33226.91,33628.53,33002.57,33493.03,50.881241,1555.0,33295.863182
2021-01-04 03:00:00+00:00,33505.3,33588.1,33218.67,33588.1,47.861523,1986.0,33430.398964
2021-01-04 04:00:00+00:00,33581.25,33655.01,33254.95,33317.15,50.652389,2195.0,33467.273442
2021-01-04 05:00:00+00:00,33355.09,33379.45,32868.43,32908.02,51.966886,2599.0,33165.93825
2021-01-04 06:00:00+00:00,32907.36,33496.03,32891.72,33260.81,51.888474,2119.0,33197.168164
2021-01-04 07:00:00+00:00,33260.81,33282.47,31776.0,32105.07,166.664359,3847.0,32373.750528
2021-01-04 08:00:00+00:00,32150.0,32598.37,31474.87,32041.27,87.263558,2658.0,31979.902779
2021-01-04 09:00:00+00:00,32059.24,32160.46,30313.0,31013.27,142.202113,3120.0,31146.853333
2021-01-04 10:00:00+00:00,31003.65,31200.89,27900.0,30290.43,282.197063,3860.0,29605.38653
2021-01-04 11:00:00+00:00,30288.21,30893.17,29422.11,30755.5,170.009265,2544.0,30122.825369
2021-01-04 12:00:00+00:00,30752.39,31474.69,30472.29,31239.31,140.630731,2574.0,30975.048948
2021-01-04 13:00:00+00:00,31252.4,31428.57,30628.21,31418.37,88.378486,2518.0,31031.890498
2021-01-04 14:00:00+00:00,31418.36,32194.19,31418.36,32137.56,88.917763,2374.0,31817.215025
2021-01-04 15:00:00+00:00,32157.7,32227.64,31585.05,31770.46,95.15426,2437.0,31896.973261
2021-01-04 16:00:00+00:00,31771.05,31930.86,30750.25,31321.0,191.466984,3347.0,31172.832832
2021-01-04 17:00:00+00:00,31321.0,31525.6,30611.17,31015.69,97.778944,3072.0,31090.327644
2021-01-04 18:00:00+00:00,31015.68,31445.54,31000.0,31184.98,77.536456,2526.0,31241.307367
2021-01-04 19:00:00+00:00,31176.25,31880.64,31121.56,31667.72,60.984682,2507.0,31529.729264
2021-01-04 20:00:00+00:00,31684.64,31844.06,31210.68,31287.41,68.582087,2331.0,31516.371906
2021-01-04 21:00:00+00:00,31267.04,31586.43,30864.57,31029.65,88.850448,2614.0,31145.463606
2021-01-04 22:00:00+00:00,31034.11,31496.42,30980.18,31364.59,39.942737,1586.0,31273.871061
2021-01-04 23:00:00+00:00,31364.89,32058.81,31179.73,32025.23,95.089039,2984.0,31664.213898
2021-01-05 00:00:00+00:00,32025.23,32870.0,32025.23,32450.12,116.488079,3709.0,32496.949083
2021-01-05 01:00:00+00:00,32450.11,32831.95,32285.76,32823.96,76.252204,3430.0,32564.962597
2021-01-05 02:00:00+00:00,32825.61,32848.88,32272.12,32354.06,43.600221,2060.0,32591.415402
2021-01-05 03:00:00+00:00,32345.48,32578.56,31170.17,31201.31,123.632263,3039.0,31805.551634
2021-01-05 04:00:00+00:00,31211.31,31565.26,30467.65,30879.56,154.226294,4062.0,31181.783464
2021-01-05 05:00:00+00:00,30908.67,31376.11,30029.69,30441.57,163.452993,3908.0,30733.305263
2021-01-05 06:00:00+00:00,30461.84,31274.98,29927.55,31154.59,157.006517,3783.0,30547.643169
2021-01-05 07:00:00+00:00,31136.31,31304.22,30770.41,30816.07,58.353853,2655.0,31058.376646
2021-01-05 08:00:00+00:00,30817.62,31517.23,30817.62,31217.9,37.277658,2278.0,31246.52821
2021-01-05 09:00:00+00:00,31217.42,31808.14,31184.47,31592.6,44.297356,2392.0,31496.881154
2021-01-05 10:00:00+00:00,31592.6,31697.48,31129.59,31360.51,29.923993,1971.0,31385.880311
2021-01-05 11:00:00+00:00,31369.56,31815.19,31312.02,31815.19,31.389426,1770.0,31552.552471
2021-01-05 12:00:00+00:00,31815.19,32078.0,31594.72,31634.0,55.53205,2238.0,31859.696275
2021-01-05 13:00:00+00:00,31621.56,31920.58,31475.24,31510.33,28.902159,1467.0,31724.291283
2021-01-05 14:00:00+00:00,31511.91,32423.0,31150.0,32375.9,80.848703,3365.0,31715.825692
2021-01-05 15:00:00+00:00,32405.2,32405.2,31961.9,32158.67,52.073675,2266.0,32158.445942
2021-01-05 16:00:00+00:00,32160.09,32735.25,31839.66,32501.63,82.066192,2708.0,32410.817267
2021-01-05 17:00:00+00:00,32536.05,32857.15,32310.39,32795.2,38.359057,1747.0,32589.117212
2021-01-05 18:00:00+00:00,32795.21,33511.48,32750.82,33459.02,91.559853,2699.0,33193.19361
2021-01-05 19:00:00+00:00,33444.11,34281.04,33200.0,33810.9,144.736982,3310.0,33823.918074
2021-01-05 20:00:00+00:00,33810.9,34180.88,33466.92,34064.12,88.852773,2583.0,33803.448896
2021-01-05 21:00:00+00:00,34065.71,34084.04,33590.0,33810.08,70.14721,1883.0,33887.098034
2021-01-05 22:00:00+00:00,33810.09,34500.0,33808.35,34313.2,83.00606,2761.0,34278.10951
2021-01-05 23:00:00+00:00,34313.2,34394.03,33777.05,34036.08,65.299636,2429.0,34035.94808
2021-01-06 00:00:00+00:00,34045.29,34200.0,33380.56,33976.47,81.690241,3304.0,33760.931395
2021-01-06 01:00:00+00:00,33976.47,34069.99,33568.96,33888.43,36.388352,1560.0,33793.310964
2021-01-06 02:00:00+00:00,33875.57,34180.0,33830.42,33978.0,43.495553,1902.0,34019.692592
2021-01-06 03:00:00+00:00,33966.18,34229.24,33711.15,34192.35,37.161299,1786.0,33942.367859
2021-01-06 04:00:00+00:00,34179.87,35851.42,34179.87,35455.34,202.906712,5429.0,35159.785217
2021-01-06 05:00:00+00:00,35469.15,35705.93,34684.1,35063.0,115.476023,3594.0,35155.963342
2021-01-06 06:00:00+00:00,35088.23,35337.45,34936.5,35257.19,54.856656,2804.0,35149.090163
2021-01-06 07:00:00+00:00,35268.37,35362.28,34500.0,34768.91,46.774153,2674.0,34899.685715
2021-01-06 08:00:00+00:00,34792.1,35039.77,34110.77,34641.74,67.879019,2530.0,34590.78469
2021-01-06 09:00:00+00:00,34643.21,34672.32,33700.0,33995.51,79.855255,2061.0,34020.191879
2021-01-06 10:00:00+00:00,33995.51,34641.12,33926.07,34526.51,33.590848,1476.0,34420.226193
2021-01-06 11:00:00+00:00,34520.16,35338.63,34443.16,35013.55,59.58984,2701.0,34950.055456
2021-01-06 12:00:00+00:00,35026.47,35183.41,34548.66,35027.87,64.746913,2306.0,34851.852595
2021-01-06 13:00:00+00:00,35024.33,35171.09,34423.0,34620.22,66.156507,2421.0,34772.457366
2021-01-06 14:00:00+00:00,34651.65,34770.89,34169.45,34285.75,76.817396,2578.0,34519.806181
2021-01-06 15:00:00+00:00,34328.43,34909.83,34265.86,34670.13,57.472114,1829.0,34668.26992
2021-01-06 16:00:00+00:00,34670.87,35160.78,34450.44,34700.44,80.605448,3266.0,34900.110272
2021-01-06 17:00:00+00:00,34702.18,35173.18,34656.05,35000.0,58.704161,2036.0,34945.663649
2021-01-06 18:00:00+00:00,35010.05,35341.35,35010.05,35329.28,51.918209,1948.0,35229.462923
2021-01-06 19:00:00+00:00,35329.28,35844.41,34774.47,34920.79,121.737769,3264.0,35528.536463
2021-01-06 20:00:00+00:00,34933.28,36358.0,34349.01,36133.75,219.457673,4665.0,35239.162562
2021-01-06 21:00:00+00:00,36133.75,36542.0,35750.0,35960.84,101.556305,3685.0,36138.362197
2021-01-06 22:00:00+00:00,35942.99,36475.31,35759.93,36084.15,55.7183,1957.0,36206.729482
2021-01-06 23:00:00+00:00,36088.64,37000.0,36065.42,36856.98,84.222374,2985.0,36617.892089
2021-01-07 00:00:00+00:00,36850.64,37388.86,36525.0,37223.08,108.682886,3909.0,37002.962753
