Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-03-07,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,262.3846435546875,94885100,0.0,0
2019-03-08,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,261.85992431640625,85795800,0.0,0
2019-03-11,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,265.6571044921875,65098900,0.0,0
2019-03-12,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,266.658935546875,79667500,0.0,0
2019-03-13,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,268.4239807128906,80639200,0.0,0
2019-03-14,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,268.2522888183594,67518400,0.0,0
2019-03-15,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,269.57757568359375,81309000,1.233,0
2019-03-18,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,270.5550842285156,62199800,0.0,0
2019-03-19,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,270.62213134765625,90268100,0.0,0
2019-03-20,282.1600036621094,283.5,280.32000732421875,281.54998779296875,269.8075866699219,84609200,0.0,0
2019-03-21,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,272.85498046875,79550400,0.0,0
2019-03-22,283.2200012207031,283.79998779296875,279.17999267578125,279.25,267.60357666015625,122659300,0.0,0
2019-03-25,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,267.4023132324219,85575200,0.0,0
2019-03-26,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,269.3955078125,68125900,0.0,0
2019-03-27,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,267.98681640625,72224700,0.0,0
2019-03-28,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,269.00262451171875,56238500,0.0,0
2019-03-29,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,270.6988220214844,82186800,0.0,0
2019-04-01,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,273.9090881347656,77617900,0.0,0
2019-04-02,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,274.04327392578125,40070400,0.0,0
2019-04-03,287.32000732421875,287.760009765625,285.75,286.4200134277344,274.4744873046875,68243200,0.0,0
2019-04-04,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,275.2027893066406,48997500,0.0,0
2019-04-05,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,276.5348205566406,58621700,0.0,0
2019-04-08,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,276.7456359863281,53566300,0.0,0
2019-04-09,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,275.327392578125,66142300,0.0,0
2019-04-10,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,276.2665100097656,52601500,0.0,0
2019-04-11,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,276.1898498535156,55093100,0.0,0
2019-04-12,290.0,290.4700012207031,288.260009765625,290.1600036621094,278.05853271484375,69727800,0.0,0
2019-04-15,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,277.87640380859375,49596700,0.0,0
2019-04-16,290.95001220703125,291.010009765625,289.5,290.1600036621094,278.05853271484375,52153200,0.0,0
2019-04-17,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,277.37811279296875,58268300,0.0,0
2019-04-18,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,277.92437744140625,68708500,0.0,0
2019-04-22,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,278.1639404296875,40160100,0.0,0
2019-04-23,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,280.6650390625,52246600,0.0,0
2019-04-24,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,280.0422058105469,50392900,0.0,0
2019-04-25,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,279.86962890625,57770900,0.0,0
2019-04-26,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,281.1729431152344,50916400,0.0,0
2019-04-29,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,281.6138000488281,57197700,0.0,0
2019-04-30,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,281.75750732421875,81111700,0.0,0
2019-05-01,294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,279.63970947265625,71671900,0.0,0
2019-05-02,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,279.03594970703125,65030200,0.0,0
2019-05-03,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,281.7671203613281,56543700,0.0,0
2019-05-06,289.25,293.30999755859375,288.8999938964844,292.82000732421875,280.6075744628906,107198100,0.0,0
2019-05-07,290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,275.9214782714844,144729900,0.0,0
2019-05-08,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,275.5381774902344,91568300,0.0,0
2019-05-09,285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,274.7044372558594,103471100,0.0,0
2019-05-10,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,276.0844421386719,112429300,0.0,0
2019-05-13,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,269.1463623046875,127290500,0.0,0
2019-05-14,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,271.5804138183594,77003200,0.0,0
2019-05-15,281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,273.1711730957031,73956400,0.0,0
2019-05-16,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,275.70111083984375,76749600,0.0,0
2019-05-17,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,273.9186706542969,100353000,0.0,0
2019-05-20,284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,272.10748291015625,62877600,0.0,0
2019-05-21,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,274.5606994628906,46847100,0.0,0
2019-05-22,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,273.7174072265625,49482500,0.0,0
2019-05-23,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,270.37298583984375,98733800,0.0,0
2019-05-24,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,270.9862365722656,55268100,0.0,0
2019-05-28,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,268.46600341796875,70029400,0.0,0
2019-05-29,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,266.66436767578125,104972900,0.0,0
2019-05-30,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,267.3927001953125,62523800,0.0,0
2019-05-31,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,263.7894592285156,86862800,0.0,0
2019-06-03,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,263.11871337890625,96428000,0.0,0
2019-06-04,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,268.8301086425781,77231900,0.0,0
2019-06-05,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,271.15875244140625,71169700,0.0,0
2019-06-06,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,272.9220275878906,69430400,0.0,0
2019-06-07,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,275.6531982421875,74272200,0.0,0
2019-06-10,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,276.91815185546875,60799100,0.0,0
2019-06-11,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,276.8510437011719,58641300,0.0,0
2019-06-12,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,276.3623046875,47096300,0.0,0
2019-06-13,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,277.5026550292969,48945200,0.0,0
2019-06-14,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,277.196044921875,52324700,0.0,0
2019-06-17,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,277.30145263671875,39205700,0.0,0
2019-06-18,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,280.205078125,85434800,0.0,0
2019-06-19,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,280.8375244140625,78674400,0.0,0
2019-06-20,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,283.5207824707031,116570000,0.0,0
2019-06-21,294.1300048828125,295.5199890136719,293.760009765625,294.0,283.108642578125,83309500,1.432,0
2019-06-24,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,282.761962890625,47582700,0.0,0
2019-06-25,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,279.9886779785156,82028700,0.0,0
2019-06-26,291.75,292.30999755859375,290.3500061035156,290.4700012207031,279.7094421386719,51584900,0.0,0
2019-06-27,291.30999755859375,292.05999755859375,290.8900146484375,291.5,280.7012634277344,40355200,0.0,0
2019-06-28,292.5799865722656,293.54998779296875,292.010009765625,293.0,282.14569091796875,59350900,0.0,0
2019-07-01,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,284.7071228027344,78705600,0.0,0
2019-07-02,295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,285.4485778808594,61504500,0.0,0
2019-07-03,297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,287.7308044433594,40898900,0.0,0
2019-07-05,297.44000244140625,298.6400146484375,296.010009765625,298.4599914550781,287.4034118652344,51677300,0.0,0
2019-07-08,297.010009765625,298.260009765625,296.2200012207031,296.82000732421875,285.82415771484375,45841800,0.0,0
2019-07-09,295.5400085449219,297.5199890136719,295.4800109863281,297.19000244140625,286.1803894042969,41101300,0.0,0
2019-07-10,298.3699951171875,299.6600036621094,297.7799987792969,298.6099853515625,287.5478210449219,58448500,0.0,0
2019-07-11,299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,288.2218933105469,50826100,0.0,0
2019-07-12,299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,289.5123291015625,40326000,0.0,0
2019-07-15,301.1300048828125,301.1300048828125,300.19000244140625,300.75,289.6085510253906,33900000,0.0,0
2019-07-16,300.6499938964844,300.8800048828125,299.44000244140625,299.7799987792969,288.6745300292969,36650100,0.0,0
2019-07-17,299.75,299.92999267578125,297.739990234375,297.739990234375,286.7101135253906,36036300,0.0,0
2019-07-18,297.19000244140625,299.25,296.70001220703125,298.8299865722656,287.7596740722656,51392600,0.0,0
2019-07-19,300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,286.1611328125,58678600,0.0,0
2019-07-22,297.6099853515625,298.5,297.0400085449219,297.8999938964844,286.8641662597656,43638100,0.0,0
2019-07-23,299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,288.915283203125,44564500,0.0,0
2019-07-24,299.19000244140625,301.44000244140625,299.0899963378906,301.44000244140625,290.2730407714844,47213200,0.0,0
2019-07-25,300.94000244140625,301.0,299.1099853515625,300.0,288.8863220214844,55394100,0.0,0
2019-07-26,300.760009765625,302.2300109863281,300.6199951171875,302.010009765625,290.82196044921875,45084100,0.0,0
2019-07-29,301.8800048828125,302.010009765625,300.8500061035156,301.4599914550781,290.292236328125,38126500,0.0,0
2019-07-30,299.9100036621094,301.1700134277344,299.489990234375,300.7200012207031,289.5797119140625,45849000,0.0,0
2019-07-31,300.989990234375,301.20001220703125,295.20001220703125,297.42999267578125,286.41156005859375,104245200,0.0,0
2019-08-01,297.6000061035156,300.8699951171875,293.9599914550781,294.8399963378906,283.9175109863281,142646600,0.0,0
2019-08-02,293.8500061035156,294.1199951171875,290.8999938964844,292.6199951171875,281.77972412109375,116749700,0.0,0
2019-08-05,288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,273.3057556152344,178745400,0.0,0
2019-08-06,285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,277.1383361816406,120711700,0.0,0
2019-08-07,284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,277.3020324707031,140572300,0.0,0
2019-08-08,289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,282.7427062988281,87713900,0.0,0
2019-08-09,292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,280.8167419433594,93730000,0.0,0
2019-08-12,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,277.3983154296875,65527600,0.0,0
2019-08-13,287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,281.71234130859375,94299800,0.0,0
2019-08-14,288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,273.3827819824219,135622100,0.0,0
2019-08-15,284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,274.10504150390625,99556600,0.0,0
2019-08-16,286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,278.1494140625,83018300,0.0,0
2019-08-19,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,281.5004577636719,53571800,0.0,0
2019-08-20,291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,279.34344482421875,51596400,0.0,0
2019-08-21,292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,281.6160583496094,49524700,0.0,0
2019-08-22,293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,281.5293884277344,51666400,0.0,0
2019-08-23,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,274.2976379394531,149161500,0.0,0
2019-08-26,287.2699890136719,288.0,285.5799865722656,288.0,277.3309020996094,72423800,0.0,0
2019-08-27,289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,276.24273681640625,66668900,0.0,0
2019-08-28,286.1400146484375,289.07000732421875,285.25,288.8900146484375,278.1879577636719,59696700,0.0,0
2019-08-29,291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,281.7412109375,57899400,0.0,0
2019-08-30,294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,281.6160583496094,62901200,0.0,0
2019-09-03,290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,279.9693908691406,69101400,0.0,0
2019-09-04,293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,283.14715576171875,46887300,0.0,0
2019-09-05,296.7900085449219,298.8299865722656,294.0,297.82000732421875,286.7871398925781,83258100,0.0,0
2019-09-06,298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,287.00860595703125,49584300,0.0,0
2019-09-09,299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,287.15301513671875,51260300,0.0,0
2019-09-10,297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,287.085693359375,57947100,0.0,0
2019-09-11,298.4700012207031,300.3399963378906,297.75,300.25,289.1270751953125,68821100,0.0,0
2019-09-12,301.25,302.4599914550781,300.4100036621094,301.2900085449219,290.1285400390625,72908700,0.0,0
2019-09-13,301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,289.93597412109375,62104800,0.0,0
2019-09-16,299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,289.0404357910156,58191200,0.0,0
2019-09-17,299.94000244140625,301.0199890136719,299.75,300.9200134277344,289.77227783203125,41475500,0.0,0
2019-09-18,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,289.94561767578125,73375800,0.0,0
2019-09-19,301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,289.92633056640625,76560500,0.0,0
2019-09-20,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,288.5564880371094,89565000,1.384,0
2019-09-23,297.54998779296875,299.0,297.2699890136719,298.2099914550781,288.4887390136719,43476800,0.0,0
2019-09-24,299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,286.2250671386719,94869400,0.0,0
2019-09-25,295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,287.9180603027344,71854000,0.0,0
2019-09-26,297.6300048828125,297.8599853515625,295.45001220703125,297.0,287.3182067871094,56179700,0.0,0
2019-09-27,297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,285.7703552246094,84746600,0.0,0
2019-09-30,295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,287.0957336425781,51662400,0.0,0
2019-10-01,297.739990234375,298.4599914550781,293.0,293.239990234375,283.6808166503906,88242400,0.0,0
2019-10-02,291.5,291.510009765625,286.6400146484375,288.05999755859375,278.6696472167969,122539500,0.0,0
2019-10-03,287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,280.95269775390625,85278800,0.0,0
2019-10-04,291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,284.75457763671875,65091200,0.0,0
2019-10-07,293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,283.5260314941406,59610500,0.0,0
2019-10-08,291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,279.12432861328125,95708100,0.0,0
2019-10-09,290.75,292.29998779296875,290.05999755859375,291.2699890136719,281.7749938964844,62359400,0.0,0
2019-10-10,291.17999267578125,294.2099914550781,291.0,293.239990234375,283.6808166503906,55296300,0.0,0
2019-10-11,296.2699890136719,298.739990234375,296.1400146484375,296.2799987792969,286.6216735839844,98720400,0.0,0
2019-10-14,295.92999267578125,296.6700134277344,295.57000732421875,295.95001220703125,286.302490234375,40394800,0.0,0
2019-10-15,297.1000061035156,299.70001220703125,296.9700012207031,298.8800048828125,289.136962890625,46754500,0.0,0
2019-10-16,298.3699951171875,299.1600036621094,297.9200134277344,298.3999938964844,288.672607421875,48928200,0.0,0
2019-10-17,299.67999267578125,300.239990234375,298.5199890136719,299.2799987792969,289.5238952636719,45736600,0.0,0
2019-10-18,298.69000244140625,299.3999938964844,297.0299987792969,297.9700012207031,288.256591796875,64304000,0.0,0
2019-10-21,299.4200134277344,300.2099914550781,298.94000244140625,299.989990234375,290.21075439453125,39048600,0.0,0
2019-10-22,300.5799865722656,300.8999938964844,298.9100036621094,299.010009765625,289.2627258300781,48594700,0.0,0
2019-10-23,298.7300109863281,299.94000244140625,298.5,299.8800048828125,290.1043395996094,34352200,0.0,0
2019-10-24,300.9100036621094,301.07000732421875,299.4599914550781,300.3699951171875,290.578369140625,35453100,0.0,0
2019-10-25,299.739990234375,302.20001220703125,299.67999267578125,301.6000061035156,291.7682800292969,45205400,0.0,0
2019-10-28,302.94000244140625,303.8500061035156,302.9100036621094,303.29998779296875,293.4128723144531,42147000,0.0,0
2019-10-29,303.0,304.2300109863281,302.8599853515625,303.2099914550781,293.3257751464844,44284900,0.0,0
2019-10-30,303.42999267578125,304.54998779296875,301.989990234375,304.1400146484375,294.22552490234375,49643900,0.0,0
2019-10-31,304.1300048828125,304.1300048828125,301.7300109863281,303.3299865722656,293.44189453125,69053800,0.0,0
2019-11-01,304.9200134277344,306.19000244140625,304.739990234375,306.1400146484375,296.16033935546875,71141500,0.0,0
2019-11-04,307.8500061035156,308.0,306.9599914550781,307.3699951171875,297.3501892089844,60606900,0.0,0
2019-11-05,307.5899963378906,307.9200134277344,306.7099914550781,307.0299987792969,297.02130126953125,42933200,0.0,0
2019-11-06,307.0299987792969,307.3999938964844,306.05999755859375,307.1000061035156,297.0889892578125,46487100,0.0,0
2019-11-07,308.57000732421875,309.6499938964844,307.6600036621094,308.17999267578125,298.1337890625,54272300,0.0,0
2019-11-08,307.79998779296875,309.0,307.0299987792969,308.94000244140625,298.8690185546875,49032100,0.0,0
2019-11-11,307.4200134277344,308.5400085449219,307.2699890136719,308.3500061035156,298.2982177734375,35797300,0.0,0
2019-11-12,308.75,309.989990234375,308.1499938964844,309.0,298.92706298828125,46484600,0.0,0
2019-11-13,307.9100036621094,309.5400085449219,307.6600036621094,309.1000061035156,299.0238037109375,53917700,0.0,0
2019-11-14,308.7900085449219,309.6400146484375,308.0899963378906,309.54998779296875,299.4591369628906,51219900,0.0,0
2019-11-15,311.0199890136719,311.8399963378906,310.260009765625,311.7900085449219,301.6260681152344,62023600,0.0,0
2019-11-18,311.5299987792969,312.2799987792969,311.0299987792969,312.0199890136719,301.8486328125,49228000,0.0,0
2019-11-19,312.67999267578125,312.69000244140625,311.2200012207031,311.92999267578125,301.7615051269531,67804700,0.0,0
2019-11-20,311.2799987792969,311.8500061035156,309.05999755859375,310.7699890136719,300.6393737792969,79406200,0.0,0
2019-11-21,310.8900146484375,311.010009765625,309.3900146484375,310.2699890136719,300.1556091308594,54664700,0.0,0
2019-11-22,311.0899963378906,311.239990234375,309.8500061035156,310.9599914550781,300.8231506347656,44850200,0.0,0
2019-11-25,311.9800109863281,313.3699951171875,311.9800109863281,313.3699951171875,303.1546325683594,48647200,0.0,0
2019-11-26,313.4100036621094,314.2799987792969,313.05999755859375,314.0799865722656,303.8414306640625,37569000,0.0,0
2019-11-27,314.6099853515625,315.4800109863281,314.3699951171875,315.4800109863281,305.19580078125,44444600,0.0,0
2019-11-29,314.8599853515625,315.1300048828125,314.05999755859375,314.30999755859375,304.06396484375,36592700,0.0,0
2019-12-02,314.5899963378906,314.6600036621094,311.1700134277344,311.6400146484375,301.48101806640625,75767800,0.0,0
2019-12-03,308.6499938964844,309.6400146484375,307.1300048828125,309.54998779296875,299.4591369628906,73941700,0.0,0
2019-12-04,310.70001220703125,312.1199951171875,310.32000732421875,311.4599914550781,301.3068542480469,49080000,0.0,0
2019-12-05,312.2300109863281,312.25,310.5799865722656,312.0199890136719,301.8486328125,40709000,0.0,0
2019-12-06,314.1199951171875,315.30999755859375,314.1099853515625,314.8699951171875,304.6056823730469,48927000,0.0,0
2019-12-09,314.44000244140625,315.17999267578125,313.79998779296875,313.8800048828125,303.6479797363281,34838500,0.0,0
2019-12-10,313.82000732421875,314.54998779296875,312.80999755859375,313.5299987792969,303.30938720703125,52649800,0.0,0
2019-12-11,314.0299987792969,314.70001220703125,313.44000244140625,314.4200134277344,304.1703796386719,53429100,0.0,0
2019-12-12,314.42999267578125,317.989990234375,314.1700134277344,317.1300048828125,306.7920227050781,96389600,0.0,0
2019-12-13,316.8699951171875,318.6700134277344,316.0199890136719,317.32000732421875,306.9758605957031,81503900,0.0,0
2019-12-16,319.2200012207031,320.1499938964844,317.25,319.5,309.0848083496094,82749700,0.0,0
2019-12-17,319.9200134277344,320.25,319.4800109863281,319.57000732421875,309.1524963378906,61097700,0.0,0
2019-12-18,320.0,320.25,319.5299987792969,319.5899963378906,309.1718444824219,48133000,0.0,0
2019-12-19,319.79998779296875,320.9800109863281,319.5199890136719,320.8999938964844,310.43914794921875,85310500,0.0,0
2019-12-20,320.4599914550781,321.9700012207031,319.3900146484375,320.7300109863281,311.8001403808594,147142100,1.57,0
2019-12-23,321.5899963378906,321.6499938964844,321.05999755859375,321.2200012207031,312.2765197753906,52990000,0.0,0
2019-12-24,321.4700012207031,321.5199890136719,320.8999938964844,321.2300109863281,312.2862243652344,20270000,0.0,0
2019-12-26,321.6499938964844,322.95001220703125,321.6400146484375,322.94000244140625,313.9485778808594,30911200,0.0,0
